연번,보험구분,사업장명,사업장우편번호,사업장주소,고용보험 업종코드,고용보험 업종명,산재보험 성립일자,고용보험 성립일자,산재보험 상시근로자수,고용보험 상시근로자수,산재보험 사업구분,고용보험 사업구분,사업자등록번호,사업장관리번호,고용보험 업종코드(제11차),고용보험 업종명(제11차)
1928422,0,지에스(GS)25학동중앙점,61489,광주광역시 동구 양림로119번길 15,47122,체인화 편의점,45355,45355,6,6,계속,계속,7110103050,71101030500,47122,체인화 편의점
1928479,0,이올레(IOLE),61482,광주 동구 충장로 95-1,46492,시계 및 귀금속제품 도매업,44931,44931,1,1,계속,계속,7110401238,71104012380,46492,시계 및 귀금속제품 도매업
1928781,0,라이드올스테이카페클럽,61429,광주 동구 중앙로252번길 15,56221,커피 전문점,44835,44835,1,1,계속,계속,7111701640,71117016400,56221,커피 전문점
1928975,0,역전할머니맥주,61487,광주 동구 백서로125번길 46,56219,기타 주점업,44532,44532,1,1,계속,계속,7113001163,71130011630,56219,기타 주점업
1930210,0,포토이즘박스광주동명점,61434,광주 동구 동계천로 129-3,91299,그 외 기타 분류 안된 오락관련 서비스업,44744,44744,1,1,계속,계속,7120501825,71205018250,91299,그 외 기타 분류 안된 오락관련 서비스업
1930290,0,파스쿠찌광주충장점,61487,광주 동구 서석로 38-1,56221,커피 전문점,43831,43831,8,8,계속,계속,7120900969,71209009690,56221,커피 전문점
1930513,0,팀준핏,61406,광주 동구 필문대로 136,91132,체력단련시설 운영업,44593,44593,1,1,계속,계속,7122101000,71221010000,91132,체력단련시설 운영업
1931064,0,(주)셀디,61448,광주 동구 필문대로 253,71531,경영 컨설팅업,43132,43132,1,1,계속,계속,7128100932,71281009320,71531,경영 컨설팅업
1931065,0,(주)셀디,61448,광주 동구 필문대로 253,42412,"도배, 실내장식 및 내장 목공사업",43192,43192,1,1,일괄유기,일괄유기,7128100932,71281009326,42412,"도배, 실내장식 및 내장 목공사업"
1931113,0,비와이주식회사,61462,광주 동구 학소로 126-10,46592,의료기기 도매업,44200,44200,2,2,계속,계속,7128102037,71281020370,46592,의료기기 도매업
1931394,0,유한회사제이씨물류,61514,광주광역시 동구 남문로 307,49301,일반 화물자동차 운송업,45028,45028,2,2,계속,계속,7128603012,71286030120,49301,일반 화물자동차 운송업
1932556,0,퍼즈(PUZ),61429,광주 동구 중앙로  248,46463,"장난감 및 취미, 오락용품 도매업",45505,45505,1,1,계속,계속,7135400851,71354008510,46463,"장난감 및 취미, 오락용품 도매업"
1933736,0,GS25광주동명로점,61430,광주 동구 동계천로 111,47122,체인화 편의점,45851,45851,4,4,계속,계속,7141102874,71411028740,47122,체인화 편의점
1933852,0,포카포카,61430,광주 동구 동명로25번길 11,56111,한식 일반 음식점업,44563,44563,9,9,계속,계속,7141801520,71418015200,56111,한식 일반 음식점업
1935051,0,(주)승덕팜,61421,광주 동구 독립로 338,46441,의약품 도매업,44621,44621,5,5,계속,계속,7148802309,71488023090,46441,의약품 도매업
1935497,0,텐퍼센트커피광주충장로점,61487,광주 동구 서석로 46,56221,커피 전문점,45171,45171,3,3,계속,계속,7151402354,71514023540,56221,커피 전문점
1936087,0,울림,61459,광주 동구 의재로33번길 19,56123,서양식 음식점업,43121,43121,2,2,계속,계속,7157900165,71579001650,56123,서양식 음식점업
1936157,0,주식회사 컬쳐플래닛,61429,광주광역시 동구 동계천로95번길 1,73209,"패션, 섬유류 및 기타 전문 디자인업",42737,42737,7,7,계속,계속,7158100436,71581004360,73209,"패션, 섬유류 및 기타 전문 디자인업"
1936434,0,(주)홈이너스,61487,광주 동구 백서로125번길 34-2,58221,시스템 소프트웨어 개발 및 공급업,43675,43675,11,10,계속,계속,7158601406,71586014060,58221,시스템 소프트웨어 개발 및 공급업
1936895,0,믿음치과기공소,61477,광주광역시 동구 충장로22번길 8-23,27192,치과기공물 제조업,45663,45663,2,2,계속,계속,7159701964,71597019640,27192,치과기공물 제조업
1937358,0,우리드론,61452,광주 동구 조선대1길 17,85669,기타 기술 및 직업훈련학원,45988,45988,1,1,계속,계속,7162201237,71622012370,85669,기타 기술 및 직업훈련학원
1937724,0,코너베이크샵,61436,광주광역시 동구  백서로 225-1,56150,제과점업,43556,43556,1,1,계속,계속,7166100241,71661002410,56150,제과점업
1938632,0,유선옥,61409,광주 동구 갈마로 52,56111,한식 일반 음식점업,43195,43195,1,1,계속,계속,7170201208,71702012080,56111,한식 일반 음식점업
1938941,0,세미 AI,61472,광주 동구 금남로 193-22,58221,시스템 소프트웨어 개발 및 공급업,44414,44414,1,1,계속,계속,7171701589,71717015890,58221,시스템 소프트웨어 개발 및 공급업
1939014,0,바론테일러광주점,61484,광주 동구 서석로 3,46413,남녀용 겉옷 및 셔츠 도매업,44931,44931,1,1,계속,계속,7172201619,71722016190,46413,남녀용 겉옷 및 셔츠 도매업
1939039,0,파리바게뜨광주계림센트럴점,61424,광주 동구 경양로  234,56150,제과점업,44927,44927,6,6,계속,계속,7172401423,71724014230,56150,제과점업
1939056,0,리얼펍 산수점,61430,광주광역시 동구 동계로 17-1,56213,생맥주 전문점,45474,45474,7,7,계속,계속,7172501885,71725018850,56213,생맥주 전문점
1939063,0,변호사김민표법률사무소,61441,광주 동구 지산로78번길 11,71101,변호사업,43831,43831,2,2,계속,계속,7172600660,71726006600,71101,변호사업
1939176,0,시간의문 광주점,61483,광주광역시 동구 중앙로160번길 15-3,91229,기타 오락장 운영업,45474,45474,5,5,계속,계속,7173501190,71735011900,91229,기타 오락장 운영업
1940049,0,주식회사 흥학관,61487,광주광역시 동구 문화전당로35번길 8,56221,커피 전문점,45962,45962,2,2,계속,계속,7178703479,71787034790,56221,커피 전문점
1940051,0,(주)햇살조은,61455,광주 동구 남문로753번길 20,68129,기타 부동산 개발 및 공급업,42339,42339,0,0,계속,계속,7178800052,71788000520,68129,기타 부동산 개발 및 공급업
1940185,0,중앙미용학원,61481,광주 동구 중앙로 185,85669,기타 기술 및 직업훈련학원,42248,42248,1,1,계속,계속,7179000088,71790000880,85669,기타 기술 및 직업훈련학원
1940987,0,빨간코끼리산수점,61406,광주 동구 필문대로 170-1,96112,두발 미용업,44378,44378,1,1,계속,계속,7184600680,71846006800,96112,두발 미용업
1941549,0,주식회사 숲으로,61479,광주광역시 동구 구성로148번길 10-2,68221,부동산 중개 및 대리업,45374,45374,1,1,계속,계속,7188602549,71886025490,68221,부동산 중개 및 대리업
1942007,0,연어쁘다,61434,광주 동구 동계천로 163,56122,일식 음식점업,45962,45962,4,4,계속,계속,7190103660,71901036600,56122,일식 음식점업
1942191,0,빅스비,61449,광주 동구 필문대로273번길 32,58222,응용 소프트웨어 개발 및 공급업,44452,44452,1,1,계속,계속,7190901275,71909012750,58222,응용 소프트웨어 개발 및 공급업
1942275,0,전국버스폰,61482,광주 동구 금남로 248,47312,통신기기 소매업,42572,42572,1,1,계속,계속,7191300609,71913006090,47312,통신기기 소매업
1942345,0,동궁찜닭조선대점,61449,광주 동구 필문대로273번길 30-3,56111,한식 일반 음식점업,45108,45108,1,4,계속,계속,7191701061,71917010610,56111,한식 일반 음식점업
1944039,0,비에이치씨(bhc)치킨,61448,광주 동구 지산로 29,56162,치킨 전문점,42459,42459,1,1,계속,계속,7201600274,72016002740,56162,치킨 전문점
1944104,0,다온종합상사,61477,광주광역시 동구 충장로 2,47842,"기념품, 관광 민예품 및 장식용품 소매업",45474,45474,1,1,계속,계속,7201902195,72019021950,47842,"기념품, 관광 민예품 및 장식용품 소매업"
1944270,0,엔케이전기통신,61440,광주 동구 필문대로205번길 12-1,42322,내부 통신배선 공사업,44318,44318,6,6,일괄유기,일괄유기,7203201045,72032010456,42322,내부 통신배선 공사업
1944774,0,주식회사 포브릿지,61482,광주광역시 동구 금남로 236,73201,인테리어 디자인업,45566,45566,1,1,계속,계속,7208103245,72081032450,73201,인테리어 디자인업
1945956,0,벨몬트(Belmont),61494,광주 동구 의재로136번길 2-13,56229,기타 비알코올 음료점업,45108,45108,1,1,계속,계속,7212901354,72129013540,56229,기타 비알코올 음료점업
1946405,0,(주)승리탁송,61452,광주광역시 동구 조선대1길 17,52999,그 외 기타 분류 안된 운송 관련 서비스업,45201,45201,1,1,계속,계속,7218101901,72181019010,52999,그 외 기타 분류 안된 운송 관련 서비스업
1947499,0,삼화기획,61487,광주 동구 문화전당로23번길 3,18119,기타 인쇄업,45362,45362,1,1,계속,계속,7222100221,72221002210,18119,기타 인쇄업
1947946,0,섬마을횟집,61418,광주 동구 경양로379번길 3,56111,한식 일반 음식점업,43895,43895,1,1,계속,계속,7227500281,72275002810,56111,한식 일반 음식점업
1948561,0,주식회사쓰리포,61487,광주 동구 문화전당로35번길 16-4,56219,기타 주점업,43253,43253,1,1,계속,계속,7228800729,72288007290,56219,기타 주점업
1948890,0,삼평식당,61436,광주 동구 장동로 23-33,56111,한식 일반 음식점업,44198,44198,4,4,계속,계속,7230602025,72306020250,56111,한식 일반 음식점업
1949075,0,더블유스튜디오,61480,광주 동구 중앙로 171,73301,인물사진 및 행사용 영상 촬영업,42552,42552,3,3,계속,계속,7231500238,72315002380,73301,인물사진 및 행사용 영상 촬영업
1950553,0,스튜디오 워크(studio work),61451,광주광역시 동구 지호로 56,73201,인테리어 디자인업,45767,45767,1,1,계속,계속,7240203164,72402031640,73201,인테리어 디자인업
1950798,0,로이드,61480,광주 동구 중앙로 163,47830,시계 및 귀금속 소매업,44911,44911,1,1,계속,계속,7241301444,72413014440,47830,시계 및 귀금속 소매업
1951181,0,인아웃룸,61483,광주 동구 서석로 41-1,96112,두발 미용업,44802,44802,1,1,계속,계속,7243900940,72439009400,96112,두발 미용업
1951294,0,이자와충장로점,61482,광주 동구 충장로 91-1,56111,한식 일반 음식점업,42832,42832,0,0,계속,계속,7245300174,72453001740,56111,한식 일반 음식점업
1951529,0,주식회사휴테크건설,61444,광주 동구 밤실로 11-10,41999,건설업본사,43983,43983,1,1,계속,계속,7248101782,72481017820,41999,건설업본사
1952366,0,위니아24크린샵광주학동점&공간카페,61489,광주 동구 양림로119번길 15-1,96912,가정용 세탁업,44767,44767,1,1,계속,계속,7250702159,72507021590,96912,가정용 세탁업
1952724,0,귀감,61436,광주 동구 장동로 9-1,56111,한식 일반 음식점업,45748,45748,1,1,계속,계속,7252501979,72525019790,56111,한식 일반 음식점업
1953063,0,로엘드마리,61499,광주광역시 동구 남문로 589,47912,전자상거래 소매업,45908,45908,3,3,계속,계속,7256000520,72560005200,47912,전자상거래 소매업
1953230,0,유한회사데레사,61508,광주 동구 화산로 257,68212,비주거용 부동산 관리업,44170,44170,1,2,계속,계속,7258100942,72581009420,68212,비주거용 부동산 관리업
1953355,0,사단법인십자가사랑세계선교센터,61474,광주 동구 제봉로 149,94912,기독교 단체,43102,43102,1,1,계속,계속,7258200143,72582001430,94912,기독교 단체
1953431,0,주식회사 아승,61407,광주 동구 필문대로153번길 3,47711,운송장비용 주유소 운영업,42583,42583,3,3,계속,계속,7258600194,72586001940,47711,운송장비용 주유소 운영업
1953537,0,주식회사씨클래프,61465,광주광역시 동구 제봉로82번길 13-14,58222,응용 소프트웨어 개발 및 공급업,45720,45720,1,1,계속,계속,7258603100,72586031000,58222,응용 소프트웨어 개발 및 공급업
1953920,0,삼광수산,61490,광주 동구 제봉로17번길 12-21,47214,"신선, 냉동 및 기타 수산물 소매업",44987,44987,1,1,계속,계속,7259601682,72596016820,47214,"신선, 냉동 및 기타 수산물 소매업"
1954628,0,초아조경,61513,광주 동구 육판서길 173,41229,기타 토목시설물 건설업,43361,43901,1,1,일괄유기,일괄유기,7264300190,72643001906,41229,기타 토목시설물 건설업
1954955,0,시원주식회사,61478,광주 동구 천변우로 339,47812,의료용 기구 소매업,43831,43831,3,3,계속,계속,7268101662,72681016620,47812,의료용 기구 소매업
1955368,0,주식회사제이피에이리츠,61469,광주 동구 제봉로 8,75999,그 외 기타 분류 안된 사업지원 서비스업,43678,43678,1,1,계속,계속,7268701024,72687010240,75999,그 외 기타 분류 안된 사업지원 서비스업
1955377,0,주식회사힌솔,61419,광주 동구 중흥로213번길 16-17,75121,임시 및 일용 인력 공급업,44409,44409,4,3,계속,계속,7268701306,72687013060,75121,임시 및 일용 인력 공급업
1955786,0,소코아 동명점,61434,광주광역시 동구 동계천로 123,56111,한식 일반 음식점업,45680,45680,1,1,계속,계속,7270402931,72704029310,56111,한식 일반 음식점업
1956023,0,법무사 오삼환 사무소,61443,광주 동구 밤실로 20-1,71103,법무사업,42944,42944,1,1,계속,계속,7271500619,72715006190,71103,법무사업
1956060,0,꿀피부,61415,광주 동구 동계로 27,96113,피부 미용업,43801,43801,0,0,계속,계속,7271701077,72717010770,96113,피부 미용업
1956128,0,나향미세무회계,61473,광주 동구 중앙로 207-7,71202,세무사업,45293,45293,2,2,계속,계속,7272001970,72720019700,71202,세무사업
1956248,0,피자스쿨조대점,61467,광주 동구 장동로 54,56161,"피자, 햄버거, 샌드위치 및 유사 음식점업",42917,42917,1,1,계속,계속,7272900289,72729002890,56161,"피자, 햄버거, 샌드위치 및 유사 음식점업"
1957469,0,더블유유통산수점,61417,광주 동구 경양로 349,47121,슈퍼마켓,43282,43282,1,1,계속,계속,7280201187,72802011870,47121,슈퍼마켓
1957556,0,스튜디오33고시텔,61448,광주 동구 지산로 33,55901,기숙사 및 고시원 운영업,44348,44348,1,1,계속,계속,7280601638,72806016380,55901,기숙사 및 고시원 운영업
1957873,0,오버롤,61434,광주 동구 동계천로 135-6,56123,서양식 음식점업,43832,43832,3,3,계속,계속,7282400803,72824008030,56123,서양식 음식점업
1957915,0,티에이치방재이엔지,61434,광주 동구 동명로 42,72129,기타 엔지니어링 서비스업,44714,44714,3,3,계속,계속,7282701268,72827012680,72129,기타 엔지니어링 서비스업
1958264,0,경양카츠 광주점,61484,광주 동구 중앙로160번길 16-8,56111,한식 일반 음식점업,43138,43138,8,8,계속,계속,7286800184,72868001840,56111,한식 일반 음식점업
1958265,0,42(사십이),61465,광주 동구 제봉로110번길 7,56213,생맥주 전문점,43945,43945,1,1,계속,계속,7286800336,72868003360,56213,생맥주 전문점
1959781,0,블래스,61448,광주 동구 필문대로253번길 6,56221,커피 전문점,45720,45720,1,1,계속,계속,7294500193,72945001930,56221,커피 전문점
